file_name,f0_mean,f0_std,centroid_mean,zcr_mean,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
2607386317717413569.wav,149.288,36.019,729.078,0.058,male,102.479,-2.097,17.853,15.414,-4.491,0.234,-1.284,-8.647,-0.822,2.899,-6.374,-0.326,3.116,-4.71,-0.384,1.259,-2.745,-0.996,-1.272
17690454863324839085.wav,134.494,17.07,813.955,0.06,male,103.436,-10.252,35.366,10.659,-1.244,4.041,-6.585,-0.4,1.173,-0.23,-0.139,0.596,0.068,-2.148,-1.035,0.658,0.33,0.623,-0.597
Voice715.wav,202.481,64.762,844.048,0.058,female,94.874,-12.372,27.0,10.36,-4.628,0.718,-7.628,-4.386,0.23,-2.135,-2.36,-1.514,-6.037,-5.949,-3.879,-5.063,-4.025,-5.159,-5.25
Voice617.wav,225.296,58.839,761.137,0.055,female,94.653,-6.453,16.543,9.508,-7.458,-1.559,-6.61,-4.861,2.555,-6.061,-7.978,-3.446,-9.792,-7.522,-3.174,-5.744,-3.889,-4.946,-6.796
17437707826498068006.wav,162.499,49.233,1001.533,0.094,male,90.803,-21.912,8.518,2.348,-12.898,0.677,-4.468,-6.908,-2.915,-2.059,-2.275,-2.926,-0.613,-1.468,-2.034,-0.502,-2.713,-2.339,-0.28
13819763750337977648.wav,166.664,57.382,922.416,0.086,male,92.133,-16.791,2.202,3.887,-13.104,-3.984,-3.294,-9.083,-4.663,-1.3,-4.285,-1.588,0.838,-1.875,-0.018,0.514,-1.77,-0.957,-1.496
13117899900338157142.wav,217.555,64.913,997.221,0.084,female,85.545,-13.831,14.066,-0.472,-14.756,2.331,-2.264,-6.183,-1.15,-3.611,-3.142,-2.768,-6.668,-4.145,-3.82,-5.783,-2.943,-3.658,-3.98
17141102623095524779.wav,160.193,58.067,1048.423,0.084,female,78.254,-9.514,26.486,-1.352,-3.04,6.628,-2.737,-1.524,-1.531,-4.791,-1.195,-1.201,-4.721,-0.347,-1.515,-2.598,-1.716,-1.894,-1.843
9794849319775776151.wav,216.18,54.575,1013.125,0.083,female,85.108,-20.552,15.466,0.018,-12.42,-7.48,-9.364,-5.058,-4.803,-7.605,-3.574,-0.471,-5.617,-3.318,-4.057,-6.388,-3.278,-3.145,-4.474
4168172868002931225.wav,128.255,31.244,1017.616,0.085,male,92.944,-18.77,27.411,4.127,-2.285,3.496,-5.76,-0.069,-0.306,-1.555,-2.054,-0.159,-0.276,-2.261,-1.011,-2.073,-1.416,-0.394,-0.724
12100551963144027932.wav,137.19,24.323,755.836,0.053,male,111.475,-5.317,24.789,-2.72,-4.005,4.412,-6.324,1.048,2.901,0.306,-1.288,2.661,-0.399,-4.575,0.924,-1.326,-3.205,0.02,-0.927
9761239830173794359.wav,159.726,51.613,861.966,0.081,male,94.469,-1.163,8.649,10.176,-7.423,-2.393,1.227,-4.201,-2.944,-0.577,-1.053,2.595,1.295,-2.084,1.045,-0.228,-3.006,-0.859,-1.696
17349565096263683394.wav,206.275,51.437,903.394,0.074,female,89.224,-5.986,17.777,-5.381,-14.232,-0.227,-5.365,-7.051,-0.572,-4.712,-3.548,-0.203,-6.124,-2.124,-2.751,-5.016,-3.033,-5.28,-2.969
10852690194821209344.wav,190.556,57.0,864.616,0.069,female,97.076,-16.108,23.866,2.821,-12.106,-1.327,-6.111,-5.463,-5.061,-6.233,-6.274,0.419,0.725,-2.978,-0.352,-1.604,-3.136,-2.072,-3.016
15019770399280427152.wav,137.987,17.705,785.359,0.054,male,112.211,-5.735,28.532,-1.694,1.518,4.482,-8.589,2.507,2.013,-1.261,-0.438,0.952,-0.698,-2.987,0.542,-0.606,-2.735,0.215,-0.678
Voice930.wav,198.283,41.634,845.734,0.056,female,93.68,-11.732,27.83,13.793,-0.521,-3.317,-10.912,-2.525,-1.417,-3.16,-2.792,-5.843,-8.476,-4.17,-2.181,-5.475,-4.491,-4.726,-6.26
8003385891248813680.wav,131.055,23.661,664.339,0.043,male,116.591,-10.395,22.676,11.618,0.543,4.935,-4.685,1.549,1.124,-2.416,-2.297,-2.083,0.24,-3.07,-1.684,1.037,-0.176,1.214,-0.528
16473974691970644748.wav,230.865,53.637,844.291,0.062,female,83.283,-8.688,15.177,7.128,-10.502,-4.783,-11.075,-10.921,-3.135,-7.388,-10.168,-3.434,-5.21,-6.526,-2.852,-5.944,-5.69,-5.23,-6.547
16309266971325310150.wav,207.969,68.531,1014.214,0.083,female,79.475,-11.004,21.648,1.765,-12.261,-0.746,-4.448,-2.481,-4.295,-5.688,-0.797,-4.642,-6.817,-3.13,-5.255,-5.469,-3.49,-4.409,-3.714
1749764158957580959.wav,135.0,15.993,647.9,0.042,male,114.109,-7.403,31.481,12.057,-2.398,2.408,-7.56,-0.164,2.717,-0.202,-1.287,0.376,0.849,-2.311,-1.324,0.098,1.109,1.625,-0.076
5389930140879672371.wav,151.236,62.33,783.421,0.071,male,93.939,6.558,7.523,7.907,-2.703,-2.385,0.283,0.043,-0.369,0.216,-2.816,-0.723,2.667,-0.261,-0.602,-0.836,-1.833,-0.308,-1.085
16709414224989450386.wav,160.195,43.481,970.774,0.076,female,86.414,-3.653,25.754,-5.209,-4.798,5.744,-7.495,-6.101,0.006,-7.348,-3.861,0.748,-4.087,0.289,-1.153,-2.296,-0.952,-2.145,-0.343
18151204056369351524.wav,149.729,30.074,690.431,0.05,male,97.706,6.992,13.28,6.832,-1.343,-0.78,-3.841,-3.142,-0.565,1.78,-3.23,-1.489,2.748,-2.485,-1.113,-0.012,-4.154,-1.215,-0.411
14972659783290529915.wav,220.06,60.713,981.228,0.077,female,94.363,-20.854,19.486,1.675,-12.349,-1.734,-5.545,0.285,-3.593,-7.499,-0.832,-5.233,-7.988,-2.443,-5.036,-5.622,-3.645,-5.358,-3.392
Voice74.wav,172.476,40.954,856.691,0.062,male,89.744,-12.867,24.467,7.525,-6.464,5.856,-2.412,-2.677,-0.346,-4.9,-4.123,-0.01,-2.472,-4.23,-2.115,-3.348,-4.583,-3.863,-3.804
11410364757075538280.wav,216.204,46.194,857.258,0.069,female,94.903,-7.979,19.823,1.697,-16.233,-0.363,-3.012,-8.041,-4.671,-3.691,-4.538,-4.789,-6.394,-5.539,-5.323,-6.006,-4.82,-5.226,-4.65
9146420464856788813.wav,156.889,50.858,1086.3,0.091,female,76.471,-5.768,26.911,-1.521,-6.425,0.076,-0.804,-5.795,-1.505,-2.69,-5.102,2.003,-5.45,-2.077,-0.208,-2.602,0.046,-1.906,-1.086
9212365559270841020.wav,164.415,38.415,779.824,0.072,male,104.163,-4.882,-2.557,10.404,-7.56,-7.596,-1.229,-6.209,-2.543,2.482,-2.007,-0.906,2.196,-0.92,-2.339,-2.203,-3.509,-2.767,-2.076
6701703649222581868.wav,133.853,25.928,757.007,0.05,male,105.456,-2.215,24.813,1.309,-1.02,4.336,-5.878,1.613,2.045,-1.803,-0.694,0.754,-0.991,-2.745,-0.122,-0.486,-2.866,-0.228,-0.658
17772433941088870060.wav,155.406,51.041,975.607,0.081,female,82.474,0.647,26.92,-6.538,-1.707,-2.866,-5.146,-0.005,1.109,-3.423,-3.983,2.123,-4.845,0.131,-0.778,-2.343,0.51,-2.946,-1.273
7514630368502366600.wav,161.455,63.255,932.557,0.094,male,90.522,-13.789,-3.04,6.153,-10.517,-4.913,-5.337,-9.866,-0.474,0.723,-4.093,-0.851,-0.075,-2.698,-1.521,-1.031,-1.804,-0.712,-0.663
16950462809995970170.wav,228.094,51.158,807.392,0.06,female,91.881,-10.057,20.708,6.542,-15.265,-8.932,-8.682,-9.352,-5.444,-7.111,-10.664,-2.499,-3.983,-7.426,-3.555,-5.699,-6.135,-6.615,-6.298
Voice866.wav,197.394,56.38,811.751,0.061,female,85.961,-2.016,20.742,10.709,-0.004,-0.729,-4.409,-3.677,-0.708,-4.113,-7.574,-4.062,-5.022,-3.435,-3.266,-6.592,-3.865,-2.681,-4.028
11320657187071466794.wav,196.294,60.193,1125.627,0.09,female,74.587,-11.908,17.443,-7.69,-7.25,-7.07,-8.564,-3.628,-0.472,-3.531,-4.269,-1.107,-5.243,-2.763,-3.655,-3.673,-2.17,-4.637,-3.546
10903363354344628619.wav,167.816,45.412,1042.476,0.082,female,88.082,-4.395,34.935,-10.353,-6.014,7.382,-10.031,-6.266,-2.467,-6.108,-3.185,2.319,-4.977,-3.395,0.246,-2.617,0.89,-3.465,-2.226
Voice532.wav,201.409,80.248,950.299,0.08,female,84.76,-12.36,13.679,5.679,-4.766,-6.243,-4.624,-0.362,-3.065,-5.289,-5.625,-0.709,-3.053,-6.03,-3.594,-3.75,-2.186,-2.547,-3.193
9919248184313882173.wav,177.212,50.036,961.928,0.083,female,97.876,-15.158,14.844,-5.785,-4.456,4.706,-9.37,-6.967,-3.217,-4.969,-3.774,0.247,-3.719,-3.019,0.098,-4.141,-3.389,-2.384,-3.465
14584664419616860902.wav,163.997,60.905,801.989,0.07,male,113.578,-18.042,0.331,7.314,-15.341,-5.05,-4.208,-11.439,-3.193,-0.829,-4.754,-1.227,-0.091,-3.949,-1.646,1.092,-1.555,-1.421,-0.642
5210248962522326067.wav,141.4,37.185,780.923,0.062,male,103.413,-6.202,14.733,4.0,-1.778,3.34,-4.752,-2.588,2.023,-0.087,-3.28,-0.166,-1.674,-3.324,0.524,-2.607,-2.856,-0.382,-1.861
Voice112.wav,170.592,34.703,738.357,0.049,male,84.212,-2.194,30.335,11.846,-5.282,5.61,-3.258,-3.357,-0.762,-4.417,-4.341,-2.309,-1.775,-4.418,-3.442,-2.422,-4.119,-2.755,-2.736
602541203131603640.wav,143.301,24.447,765.365,0.059,male,100.85,-3.442,24.255,8.358,5.443,-1.127,-9.658,0.565,0.016,-0.202,-0.832,0.421,-0.011,-1.088,-1.134,-0.834,2.153,-0.478,-0.517
Voice558.wav,198.462,65.82,842.083,0.061,female,83.888,-5.239,20.716,6.215,-2.343,1.591,-4.387,-4.227,-2.248,-3.226,-4.669,-2.11,-6.975,-6.598,-2.352,-5.72,-3.656,-1.044,-2.731
18362678317824756543.wav,209.184,51.33,1129.096,0.083,female,75.811,-7.883,26.639,-10.586,-10.621,-7.744,-10.925,-4.36,2.879,-2.475,-4.435,-1.643,-7.009,-2.51,-3.491,-4.174,-2.791,-5.635,-4.729
17702824312444773098.wav,168.992,62.917,925.005,0.07,female,92.522,-17.478,21.674,5.535,-2.605,-0.875,-7.436,-4.871,-5.844,-2.767,-1.814,-0.736,-1.68,-3.541,-1.585,-3.851,-3.83,-1.164,-3.228
8411222392619255923.wav,178.111,65.403,914.353,0.091,male,98.346,-16.677,-2.915,3.941,-13.302,-3.469,-5.527,-11.111,0.491,1.642,-4.322,-1.925,-0.615,-2.732,-2.825,-1.631,-1.471,-1.619,-0.983
Voice682.wav,199.02,52.717,855.551,0.069,female,99.25,-15.1,14.238,7.746,-3.385,-3.773,-8.678,-2.207,-1.742,-4.753,-4.854,-2.22,-3.864,-5.036,-2.756,-5.337,-5.036,-3.891,-4.467
11406348716941720750.wav,142.113,45.924,959.396,0.069,male,97.559,-17.849,30.168,7.959,-5.351,-1.755,-7.156,-0.864,2.513,2.504,-2.241,0.232,0.52,-4.304,-0.862,-0.14,-2.142,-0.034,0.568
11018418437162611350.wav,160.833,44.527,1077.414,0.086,female,86.716,-10.149,28.558,-7.918,-5.063,0.746,-2.379,-5.441,-0.018,-5.701,-4.794,4.656,-7.184,-0.628,-1.384,-4.81,1.596,-2.503,-0.509
6932922494039322018.wav,146.484,19.174,682.947,0.049,male,105.145,-2.299,25.986,13.305,-4.271,-1.892,-5.222,-0.279,1.296,-1.7,-3.341,0.117,0.926,-1.647,0.164,-0.282,-0.078,0.568,-1.327
Voice799.wav,207.003,49.179,818.594,0.052,female,86.077,-9.202,27.495,13.017,1.0,-2.602,-11.398,1.407,-2.432,-8.215,-1.781,-2.933,-6.354,-3.046,-2.588,-7.168,-5.275,-5.377,-7.185
Voice954.wav,201.308,64.255,883.184,0.065,female,98.342,-15.985,21.866,7.884,-0.773,2.193,-7.103,-4.613,-2.358,-2.971,-5.196,-2.971,-4.034,-4.918,-3.215,-3.523,-0.409,-1.243,-3.878
17427140079617461708.wav,142.725,22.374,986.389,0.086,male,89.199,-2.732,35.205,0.432,-9.578,1.197,-5.485,-1.331,-1.967,-2.219,1.192,-0.461,-1.127,-0.852,-0.545,-2.33,-2.615,0.122,-1.505
10382176183619924913.wav,226.363,59.8,836.426,0.062,female,91.887,-12.627,13.645,1.973,-15.097,-7.442,-7.299,-9.464,-6.041,-5.321,-9.172,-4.818,-4.301,-6.645,-4.588,-3.72,-4.926,-5.304,-2.736
17086099072298137402.wav,204.979,52.685,1032.401,0.075,female,76.064,-3.829,23.518,-10.901,-7.537,-9.73,-11.83,-0.762,-1.627,-4.018,-4.588,-0.391,-5.59,-2.602,-1.338,-4.855,-2.833,-5.302,-3.955
Voice51.wav,189.992,60.629,1209.56,0.095,female,79.554,-22.141,33.125,-0.342,0.09,9.697,-5.672,-0.747,-1.455,-8.123,-2.889,-0.355,-5.117,-3.216,-2.226,-3.915,-3.859,-3.447,-5.458
11193266787664717421.wav,225.586,43.327,859.869,0.065,female,94.433,-16.904,17.336,4.373,-15.053,-4.06,-12.212,-13.777,-3.346,-6.463,-9.912,-1.684,-3.792,-6.257,-1.985,-5.114,-6.766,-6.121,-6.187
6152561901471566891.wav,134.025,20.62,691.459,0.043,male,112.452,-3.308,27.428,2.283,-1.218,3.417,-3.312,3.588,0.413,-1.436,0.698,1.675,-1.472,-3.42,0.086,-1.012,-2.847,0.099,-1.385
14466691376371182315.wav,215.536,70.049,952.543,0.078,female,87.226,-11.77,19.965,0.583,-15.229,0.504,-1.895,-3.415,-3.843,-3.813,-0.969,-4.52,-6.438,-3.834,-5.04,-4.467,-3.584,-4.465,-2.388
375897229546407587.wav,150.379,37.898,867.764,0.078,male,103.401,-8.331,6.326,8.216,-6.801,-2.632,0.52,-4.707,-3.679,2.905,0.058,-0.286,1.82,-1.831,-0.868,0.086,-2.951,-1.989,-2.081
Voice893.wav,188.606,72.323,902.687,0.071,female,86.545,-13.405,24.02,10.18,0.601,-1.935,-1.876,2.464,-4.093,-8.228,-6.106,-3.164,-4.192,-2.147,-4.533,-6.522,-0.804,-3.044,-2.232
Voice23.wav,184.459,72.352,1310.422,0.098,female,73.996,-25.033,34.792,1.543,-1.52,6.103,-5.022,2.535,2.471,-4.687,-3.934,-1.209,-3.672,-0.905,-1.406,-5.425,-2.348,-1.989,-3.69
13323645970295898532.wav,167.23,50.086,973.915,0.075,female,86.993,-9.558,30.292,2.269,-4.136,-3.04,-6.195,0.246,3.166,-4.515,-5.143,0.978,-6.684,-1.013,-0.14,-3.647,-0.977,-4.469,-3.135
5930450336496523770.wav,136.756,17.57,695.246,0.051,male,110.932,-7.188,27.62,10.659,-0.556,4.488,-5.934,-0.918,2.311,-0.141,-0.557,1.101,0.282,-1.801,-1.509,-1.326,0.586,1.869,-0.255
2247507743940158099.wav,176.541,69.411,871.285,0.085,male,87.416,-7.191,-6.57,3.586,-3.885,-2.256,-4.936,-8.444,-2.04,-0.08,-4.86,-2.86,-0.496,-3.397,-2.536,-1.342,-2.55,-1.231,-0.931
7674365183973723414.wav,134.282,22.062,722.917,0.052,male,108.294,-5.74,20.901,4.769,-0.547,0.811,-5.212,1.347,-0.942,-0.167,0.073,0.134,0.727,-2.894,-0.441,-0.753,-2.028,0.104,-2.055
14748159937973396147.wav,222.177,57.434,928.791,0.071,female,94.011,-17.116,22.532,1.168,-12.546,-0.161,-5.686,-0.825,-3.879,-6.784,-1.436,-6.135,-7.135,-3.818,-6.279,-4.964,-3.949,-5.599,-3.86
9474305600570606862.wav,158.331,55.199,1084.79,0.09,female,79.994,-12.885,24.348,-0.626,-5.002,5.237,-3.549,-1.304,-0.674,-4.251,0.187,-0.419,-4.098,-1.234,-1.038,-0.931,-1.854,-3.527,-1.419
8274678941723152535.wav,140.479,22.778,707.969,0.053,male,114.384,-3.498,20.051,3.546,-0.728,2.464,-5.158,1.092,-1.289,0.74,2.347,-2.306,0.528,-2.728,-2.068,1.099,-4.435,-0.995,0.335
16411948451704461252.wav,132.419,20.114,708.954,0.047,male,110.462,-5.586,32.801,3.535,-5.004,2.213,-3.721,2.554,-1.789,0.468,1.583,-0.0,-0.629,-2.916,2.295,-0.289,-3.553,0.6,-2.028
Voice832.wav,197.827,55.736,772.073,0.059,female,93.674,-4.01,18.363,12.06,-3.715,-2.846,-4.014,-3.02,-1.641,-2.863,-6.936,-5.21,-5.411,-5.464,-0.535,-3.932,-7.523,-3.865,-2.612
Voice24.wav,174.73,72.204,1151.035,0.092,female,69.014,-14.815,22.268,7.597,-1.323,2.873,-0.958,-0.415,-1.445,-6.14,-4.525,1.645,-2.905,-3.516,-1.716,-4.444,-3.705,-4.068,-4.099
9167665054897398768.wav,140.281,25.726,892.527,0.071,male,108.503,-13.603,20.101,2.216,-1.794,2.469,-5.58,-1.175,-0.425,0.057,-0.177,-0.447,0.656,-2.491,-0.184,0.188,-3.291,0.106,-1.271
12022590758299852095.wav,155.717,48.898,969.419,0.076,female,83.252,-1.463,30.299,-1.92,-4.752,2.595,-6.729,-0.556,0.993,-2.868,-1.326,-1.119,-3.228,0.594,-0.434,-2.936,-0.366,-2.383,-2.986
17767068229051972995.wav,172.593,66.958,958.297,0.092,male,94.573,-23.087,-3.681,4.153,-11.196,-4.325,-5.171,-7.603,-1.443,-1.915,-5.732,-2.252,0.013,-1.539,-0.184,0.048,-0.728,-0.2,-1.207
17175155882629068292.wav,213.231,48.054,1119.859,0.086,female,75.207,-10.84,22.466,-12.18,-15.633,-8.552,-10.501,-1.349,0.137,-5.807,-3.786,-0.653,-6.5,-1.106,-2.809,-6.029,-3.293,-6.345,-4.618
15352493019524305383.wav,139.101,22.446,753.358,0.046,male,113.047,-11.82,29.308,3.168,-1.355,4.515,-4.359,2.181,-0.032,2.645,-0.93,-1.566,1.351,-3.654,0.231,-0.388,-2.903,0.953,-1.05
10710266277941287868.wav,181.838,77.546,910.877,0.089,male,99.661,-18.909,-4.727,7.032,-13.676,-7.007,-3.461,-9.47,-1.944,0.759,-4.721,-2.227,0.188,-2.475,-2.102,-1.154,-1.279,-0.247,-0.786
Voice615.wav,218.105,53.186,804.486,0.057,female,97.7,-9.415,23.073,8.113,-8.492,0.849,-5.859,-3.763,1.237,-5.938,-5.4,-3.25,-9.627,-7.421,-5.418,-6.892,-4.179,-6.026,-6.061
11397816582817353127.wav,157.222,41.98,1007.678,0.084,female,84.423,-5.078,32.646,-0.626,-4.976,-1.43,-1.914,-10.163,-1.399,-1.539,-4.287,3.331,-7.127,-1.468,-1.007,-1.092,1.376,-2.23,-1.035
15588328389437086458.wav,146.173,28.205,799.747,0.071,male,101.7,-5.133,11.45,12.074,-7.174,-1.881,0.686,-3.756,-3.65,-0.353,0.218,1.216,0.913,-1.268,0.958,-0.184,-2.978,-0.635,-2.012
Voice933.wav,207.731,83.783,895.908,0.071,female,76.91,-4.07,19.577,11.066,2.202,-0.636,-10.019,-6.044,-3.446,-2.916,-3.748,-5.981,-6.4,-3.219,-0.217,-2.201,-1.949,-3.014,-5.38
Voice119.wav,174.692,34.89,817.68,0.054,male,88.506,-11.043,27.386,11.058,-4.186,4.933,-5.102,-1.97,0.486,-4.812,-4.805,-1.565,-1.409,-6.443,-3.868,-1.695,-5.386,-3.043,-3.422
3061441313305289692.wav,135.519,23.183,718.513,0.053,male,108.27,-0.336,21.56,0.022,0.773,1.121,-8.045,1.447,2.741,-0.467,-2.513,2.879,-0.549,-4.895,1.791,-1.541,-3.93,0.114,-0.625
16402260909882233326.wav,188.364,56.876,851.19,0.068,female,94.887,-11.701,22.035,3.309,-11.796,-0.3,-5.128,-6.214,-5.288,-6.622,-5.653,0.596,0.052,-3.3,-0.65,-1.641,-3.437,-1.897,-2.312
Voice75.wav,157.843,46.928,941.872,0.064,male,73.808,-11.836,24.944,6.432,-1.068,4.277,-3.688,-1.122,-1.612,-1.063,-3.534,-2.924,0.103,-3.711,-2.116,-0.651,-3.643,-1.687,-1.659
15247872142371482501.wav,153.036,38.921,1044.526,0.088,female,83.84,-4.949,33.311,-1.666,-9.932,3.945,-1.98,-6.939,2.192,-4.374,-4.513,2.776,-5.593,0.585,-0.81,-2.43,0.6,-2.898,-0.313
Voice888.wav,210.002,48.602,726.104,0.042,female,85.8,-1.677,25.497,15.309,-2.239,-2.149,-5.709,-1.687,-4.823,-10.616,-6.127,-3.842,-5.24,-3.614,-7.412,-8.095,-5.141,-7.194,-3.715
16257007088338923586.wav,224.325,51.769,901.012,0.068,female,90.849,-11.957,17.445,2.408,-11.708,-0.956,-5.823,-1.337,-2.168,-8.379,-1.78,-3.59,-8.741,-3.577,-4.514,-7.107,-4.4,-5.313,-5.176
Voice130.wav,178.539,41.074,800.52,0.058,male,86.597,-6.184,24.265,9.082,-3.554,2.876,-3.147,-3.41,-1.919,-0.921,-4.364,-2.653,-0.807,-5.99,-4.189,-2.658,-4.048,-3.032,-3.522
2100664917178178309.wav,171.01,74.568,1002.324,0.097,male,93.898,-23.752,2.235,6.452,-6.183,1.094,-6.011,-8.659,-1.658,-1.776,-5.45,-2.323,-0.293,-3.159,-1.698,-1.357,-2.251,-0.553,-0.449
17809691908022398777.wav,220.746,50.936,883.628,0.069,female,95.047,-10.518,18.481,0.435,-12.539,0.894,-4.989,-3.323,-1.702,-4.653,-2.382,-5.164,-7.474,-4.629,-5.002,-5.331,-4.378,-5.281,-3.878
17365176014534037927.wav,163.499,49.261,1041.715,0.091,female,84.135,-9.528,23.897,-1.852,-6.939,-1.535,-1.121,-3.697,-2.082,-4.957,-3.873,1.077,-6.007,-2.231,-1.271,-2.763,-0.24,-2.835,-1.836
13065340943680765175.wav,134.785,16.042,673.473,0.041,male,115.055,-9.741,33.191,8.367,-2.094,5.705,-5.99,0.478,2.322,0.882,0.003,0.176,0.218,-2.708,-1.047,-0.005,-0.069,1.663,-0.561
Voice145.wav,179.385,36.212,673.873,0.052,male,89.751,1.009,23.068,14.301,-6.258,2.033,-2.375,-7.701,-1.074,-2.24,-5.3,-1.728,-1.916,-5.242,-3.715,-2.83,-5.231,-3.341,-3.23
640559987861594633.wav,150.299,20.165,683.362,0.052,male,99.028,4.798,20.058,15.26,-3.448,0.968,-2.639,-9.748,-0.966,1.747,-6.322,-0.32,2.289,-4.566,-0.7,1.773,-2.334,-2.488,-1.648
Voice716.wav,201.849,54.028,817.675,0.052,female,98.185,-11.457,28.46,11.375,-1.241,-1.222,-11.023,-3.874,-2.838,-3.777,0.661,-1.839,-8.232,-6.199,-4.23,-6.226,-5.208,-5.464,-3.841
11950988380397266966.wav,218.294,55.0,887.809,0.064,female,91.531,-16.591,17.646,4.252,-12.842,-2.887,-10.204,-11.311,-2.509,-4.586,-10.302,-2.668,-4.428,-7.997,-1.509,-5.472,-6.247,-4.856,-6.893
Voice751.wav,214.918,70.734,889.242,0.066,female,84.979,-9.358,18.313,12.336,-2.729,2.395,-5.003,-6.679,-2.984,-7.454,-2.267,1.292,-6.85,-4.596,-4.163,-5.681,-1.45,-3.235,-2.47
3518934901141519920.wav,146.651,30.275,706.18,0.052,male,109.297,-2.007,19.656,17.712,-5.054,1.165,-1.021,-9.674,0.125,3.071,-7.556,0.369,3.349,-5.739,0.223,1.804,-2.389,-0.446,-1.684
11356861821167002480.wav,144.874,28.751,775.562,0.057,male,109.342,-7.789,12.77,13.59,-8.627,-1.627,3.882,-4.484,-3.612,3.683,-0.1,-0.102,2.061,-1.648,1.196,0.835,-3.6,-0.601,-1.469
10790799338440700501.wav,131.674,20.44,639.407,0.046,male,117.11,-2.169,21.348,0.96,2.984,3.44,-1.363,5.739,-0.39,2.779,1.08,-1.422,1.004,-3.472,-0.562,-0.251,-2.942,1.186,-0.201
4954051197806602038.wav,140.424,18.421,818.51,0.061,male,102.05,-3.73,37.731,7.299,-5.134,-1.462,-7.969,1.616,0.301,-1.186,0.876,-0.009,0.001,-1.572,-0.854,-1.638,-3.321,-1.602,-0.575
18171173353598567209.wav,155.56,43.674,900.828,0.07,male,93.266,-5.746,24.804,-4.958,-3.074,3.047,-0.568,-1.529,-6.073,0.585,-2.654,-2.967,1.807,-2.217,0.746,0.482,-1.721,-0.502,-0.296
Voice798.wav,191.234,37.433,839.023,0.056,female,95.505,-12.515,23.066,10.194,4.36,4.125,-8.634,-0.108,-0.356,-6.003,-2.766,-2.766,-6.719,-2.281,-1.089,-6.581,-3.97,-4.418,-5.802
16372319136534185493.wav,216.169,69.041,951.22,0.075,female,83.717,-11.246,20.682,2.125,-9.734,-0.991,-7.119,-2.785,-2.72,-6.44,-0.638,-2.278,-8.403,-3.573,-4.094,-6.403,-3.436,-4.851,-4.066
11202144289863898119.wav,159.503,32.834,669.919,0.059,male,104.898,2.48,-0.602,10.143,-4.342,-4.748,-1.611,-6.832,-2.602,1.83,-1.418,-0.482,0.996,-1.581,-2.258,-2.137,-3.499,-2.85,-2.288
10758343335233405193.wav,159.075,39.987,764.178,0.07,male,100.366,-1.887,5.036,9.331,-1.69,-5.761,-3.706,-1.264,-2.618,-1.257,-2.074,0.79,1.409,-3.939,-1.539,-0.823,-4.461,-2.82,-1.677
16093744196256500444.wav,153.984,33.177,695.783,0.06,male,108.818,2.609,6.162,10.593,-5.069,-2.212,-1.261,-7.639,-4.146,0.276,-1.694,0.505,1.708,-1.342,-1.107,-2.1,-3.505,-1.47,-1.711
15984456079289817075.wav,167.187,65.511,920.472,0.091,male,98.887,-19.103,-3.829,5.742,-13.866,-5.504,-3.363,-9.813,-0.616,0.953,-5.484,-1.302,-0.004,-2.324,-0.997,-1.982,-1.266,0.142,-1.344
13892068124986204248.wav,211.5,50.148,1047.318,0.083,female,77.614,-8.162,15.564,-9.189,-8.156,-8.518,-9.993,-3.373,-0.831,-2.756,-3.803,-1.053,-5.89,-3.039,-4.026,-4.95,-2.475,-5.095,-3.388
Voice101.wav,159.783,34.952,976.173,0.072,male,77.187,-15.315,28.928,6.781,-1.97,2.562,-3.502,-0.954,-3.989,-1.327,-3.641,-2.197,0.34,-4.504,-1.898,-1.113,-3.714,-1.678,-2.3
13888789267513149467.wav,217.196,48.166,876.147,0.073,female,95.081,-12.296,20.161,1.501,-14.218,-0.245,-3.122,-5.178,-4.078,-4.163,-3.021,-4.221,-6.143,-5.25,-5.716,-5.579,-4.604,-5.176,-4.411
16444310210022581311.wav,151.224,30.291,803.741,0.071,male,101.019,-3.0,8.11,8.618,-6.037,-1.791,-0.5,-4.601,-1.182,-0.212,-2.287,3.214,2.305,-1.935,0.685,-0.46,-3.009,-1.662,-2.787
15604605575714854319.wav,172.218,61.486,824.106,0.078,male,104.837,-14.166,-5.821,2.673,-14.207,-5.083,-3.867,-11.627,-3.253,0.444,-5.219,-3.042,-0.491,-2.975,-1.9,-0.301,-1.761,-1.441,-0.726
11467679033233149956.wav,151.594,51.628,1074.375,0.091,female,74.686,-1.874,25.158,-1.507,-7.57,3.171,-2.579,-5.253,2.069,-4.91,-3.152,2.555,-5.743,0.941,-1.719,-3.256,0.478,-3.01,-1.122
15860511071988994184.wav,224.436,57.889,964.072,0.077,female,91.38,-14.798,19.123,2.236,-15.569,-1.149,-3.127,-3.929,-3.483,-5.233,-3.15,-4.727,-7.423,-4.948,-4.474,-5.786,-4.55,-4.607,-4.439
Voice607.wav,224.861,58.053,795.919,0.063,female,93.945,-10.006,16.72,4.993,0.485,-3.421,-6.119,0.736,-3.913,-3.716,-5.003,-5.288,-7.824,-7.974,-5.039,-6.434,-3.266,-4.859,-5.618
